Date,1,2,3,5,6,11,12,16,17,19,23,27,66,83,101,144,175,267,386,388,688,762,857,941,1038,1044,1093,1109
2001/1/2,57.313,31.75,3.244,104.638,28.2,103,22.353,76.75,7.373,47.86,18.091,0.52,13.7,3.705,8.85,5.65,1.46,27.35,0.931,17.7,0.934,11.8,1.3,42.1,12.8,1.682,0.78,1.63
2001/1/3,56.593,32.167,3.172,103.712,28,101.5,21.45,73.75,7.255,46.549,18.136,0.52,13.8,3.636,8.8,5.55,1.46,26.9,0.915,17.35,0.915,11.5,1.26,40.7,13.1,1.653,0.76,1.6
2001/1/4,59.906,31,2.998,107.416,26.6,106,23.651,80.5,8.196,47.86,19.045,0.53,14.2,3.955,9.35,5.65,1.46,27.55,0.977,17.95,0.952,11.9,1.4,42.9,12.75,1.634,0.77,1.63
2001/1/5,59.906,31.25,2.969,109.731,26.9,107,24.216,83.5,9.02,50.701,19.273,0.53,13.85,4.318,9.2,5.65,1.44,28.05,0.954,18.35,0.952,11.9,1.33,43.5,12.75,1.634,0.78,1.68
2001/1/8,59.618,31.25,3.085,108.805,26.55,103.5,24.555,82.75,9.53,51.357,20.182,0.55,14.4,4.432,9,5.95,1.44,28.65,0.954,18.15,1.018,11.7,1.36,44.7,12.75,1.624,0.81,1.75
2001/1/9,59.329,31.917,3.201,110.194,26.95,105.5,24.103,79.75,9.059,51.575,19.727,0.54,14.5,4.318,8.4,5.85,1.44,29.55,0.954,18.45,0.999,11.8,1.33,44.7,12.85,1.644,0.81,1.71
2001/1/10,59.329,31.667,3.186,107.879,27,105.5,23.651,80.25,8.549,52.012,19.273,0.55,14.8,3.795,8.35,5.95,1.44,30.3,0.946,18.7,1.008,11.8,1.31,45.2,12.75,1.624,0.82,1.75
2001/1/11,57.025,30.917,3.128,106.49,27.05,104.5,22.692,78.25,8.432,49.827,18.773,0.53,14.4,3.636,8.3,5.7,1.44,29.1,0.9,18.15,0.952,11.5,1.27,44,12.55,1.634,0.79,1.7
2001/1/12,58.465,30.75,3.128,106.49,27.15,103,23.539,80.75,9.255,46.767,19.182,0.53,14.3,3.932,8.85,5.7,1.52,29.55,0.885,18.3,0.99,11.65,1.32,45.1,12.75,1.711,0.75,1.71
2001/1/15,58.465,30.333,2.998,105.101,27.05,102,23.595,78.75,9.295,46.986,19.045,0.52,13.9,3.909,8.85,5.65,1.58,30.5,0.862,17.95,0.99,11.35,1.36,46.4,12.8,1.644,0.78,1.68
2001/1/16,59.329,30.333,3.056,105.564,27.05,100.5,24.159,78.5,9.216,45.893,18.955,0.52,13.8,3.932,8.8,5.5,1.56,30,0.854,17.9,1.008,11.35,1.4,46.9,12.75,1.547,0.76,1.68
2001/1/17,59.329,30.083,3.172,105.101,27.1,102,23.651,79,9.177,45.019,19.364,0.52,13.65,3.932,8.5,5.25,1.46,28.75,0.908,17.8,0.962,11.3,1.4,46.5,12.75,1.537,0.76,1.56
2001/1/18,60.194,30,3.143,106.953,27.6,101.5,24.272,80.5,9.491,45.675,19.455,0.51,13.75,3.909,8.5,5.45,1.46,29.65,0.9,18.1,0.99,12.7,1.4,47.4,12.8,1.508,0.76,1.62
2001/1/19,60.482,30,3.099,107.416,27.1,104,24.442,84,9.687,50.045,19.455,0.52,13.6,3.977,8.75,5.55,1.46,29.55,0.923,17.85,0.999,13.3,1.38,49.4,12.8,1.479,0.75,1.68
2001/1/22,60.194,30.167,3.172,108.342,27.15,107,23.651,85,10.04,51.575,19.045,0.52,13.7,3.955,8.85,5.55,1.5,30.1,0.915,18.3,1.018,13.65,1.43,49.9,12.55,1.489,0.77,1.65
2001/1/23,59.041,30.417,3.157,109.731,26.95,104.5,23.143,82.5,9.844,50.92,19.227,0.52,13.8,4,8.9,5.55,1.5,30.2,0.908,18.5,1.018,13.3,1.4,49.6,12.35,1.45,0.78,1.65
2001/1/29,59.041,29.667,3.143,112.046,27.65,103,23.313,81.25,9.412,50.045,19.636,0.52,14.35,4.023,9.05,5.4,1.5,30.3,0.9,18.6,1.027,13.55,1.37,49.9,12.3,1.489,0.78,1.67
2001/1/30,57.889,30,3.23,111.583,28.2,102,22.805,78.25,9.53,49.608,19.318,0.52,14.25,3.909,9,5.4,1.46,29.9,0.869,18.9,0.98,13.3,1.34,49.2,12.3,1.479,0.78,1.65
2001/1/31,59.618,30.333,3.244,112.509,27.9,102.5,23.369,81,9.648,50.483,19.409,0.52,14.5,3.977,8.7,5.35,1.46,30.4,0.862,18.95,1.027,12.95,1.34,49.8,12.25,1.518,0.76,1.64
2001/2/1,59.618,31.167,3.302,111.12,28.35,103,23.539,82.25,9.53,50.264,19.545,0.52,14.5,3.955,8.95,5.5,1.46,30.3,0.862,19,0.999,13,1.33,50.5,12.35,1.547,0.77,1.69
2001/2/2,58.753,31.5,3.244,110.657,28.1,102.5,23.369,80.75,9.569,47.642,19.136,0.52,14.35,3.932,9.25,5.55,1.46,30.1,0.869,18.55,1.018,13.05,1.33,50.25,12.4,1.528,0.77,1.71
2001/2/5,58.753,31.667,3.23,110.194,28.05,101,23.087,79.25,9.177,46.112,18.864,0.52,14.25,3.909,8.8,5.5,1.46,29.9,0.869,18.75,0.999,12.5,1.29,48.6,12.35,1.518,0.77,1.71
2001/2/6,58.753,31.833,3.259,111.583,28.4,102,23.426,80,9.334,45.893,19.045,0.52,14.15,3.909,8.9,5.5,1.48,30.3,0.854,18.45,0.99,12.6,1.29,48.9,12.4,1.518,0.77,1.72
2001/2/7,59.041,32.25,3.302,112.046,29.6,103,23.934,80.25,9.412,46.112,18.409,0.52,14,3.955,9.05,5.55,1.48,29.95,0.815,18.7,1.018,12.5,1.28,49.7,12.8,1.537,0.77,1.73
2001/2/8,58.465,32.333,3.447,111.583,30.6,102,23.877,79,9.451,45.456,17.5,0.52,14.25,3.909,8.8,5.45,1.44,29.7,0.846,18.65,1.046,12,1.28,49.1,13,1.508,0.79,1.75
2001/2/9,57.601,32.333,3.49,111.12,30,101,23.708,78.5,9.765,46.112,17.818,0.53,14.4,3.909,8.9,5.65,1.44,29.3,0.915,18.4,1.12,12.1,1.33,48.9,13.7,1.557,0.81,1.84
2001/2/12,56.593,31.75,3.36,110.194,30,100.5,23.877,78.25,9.844,46.112,18.091,0.52,14.25,3.886,8.9,5.95,1.44,28.95,0.954,18.25,1.148,12.05,1.41,47.6,13.7,1.547,0.84,2.05
2001/2/13,57.025,31.75,3.375,111.12,29.5,101.5,24.78,82.5,9.961,46.33,18.091,0.53,14.45,4.091,8.95,5.95,1.44,28.7,0.962,17.9,1.092,12.3,1.39,48.1,13.65,1.557,0.8,2.075
2001/2/14,57.313,31.833,3.331,111.583,28.95,102,25.232,83.25,9.961,46.986,18.136,0.54,14.3,4.023,9.05,5.75,1.5,29.1,0.931,17.85,1.083,12.35,1.35,47.8,13.5,1.576,0.82,1.96
2001/2/15,56.449,32.083,3.317,111.583,28.9,100.5,24.95,82.5,9.726,47.204,17.818,0.54,14.25,3.955,8.85,5.75,1.5,28.9,0.938,17.7,1.074,12.15,1.36,47.4,13.85,1.557,0.81,1.96
2001/2/16,56.161,31.75,3.259,111.12,28.25,100.5,24.611,81,9.53,47.423,17.682,0.53,14.25,3.841,8.7,5.8,1.5,29,0.954,17.7,1.064,12.15,1.37,46.5,13.55,1.557,0.82,1.99
2001/2/19,56.449,32.333,3.317,109.731,28.45,100,24.95,83,9.844,46.986,17.591,0.54,14.35,3.909,8.85,6.1,1.5,28.8,0.985,17.6,1.111,11.85,1.41,44.9,13.6,1.537,0.86,2.225
2001/2/20,56.305,32.25,3.36,109.731,28.5,101.5,25.063,83,9.883,47.204,18,0.53,14.3,3.955,8.75,6.4,1.5,28.75,1.008,17.4,1.102,11.85,1.43,45.5,13.95,1.557,0.9,2.3
2001/2/21,56.305,32.083,3.375,108.805,28.35,101,25.571,83.5,10.04,46.986,18.045,0.53,14.2,3.955,8.75,6.4,1.48,28.65,0.977,17.25,1.055,11.8,1.38,43.7,13.75,1.576,0.86,1.93
2001/2/22,54.865,32.333,3.346,106.953,28.6,102,25.853,82.5,10.04,46.549,17.682,0.53,14.25,3.977,9,6.25,1.48,28.25,0.962,17.35,1.046,11.35,1.37,42.2,13.95,1.615,0.88,1.88
2001/2/23,54.145,32.833,3.331,108.342,28.9,103,26.643,84.25,10.353,45.456,17.818,0.55,14.35,4.25,9.05,6.3,1.48,28.25,1.008,17.15,1.092,11.65,1.4,43.4,13.95,1.644,0.94,1.94
2001/2/26,54.433,33.417,3.346,107.879,28.95,101.5,27.885,88,10.942,44.582,17.955,0.56,14.3,4.455,9.4,6.35,1.48,27.65,1.015,17.25,1.13,11.5,1.46,42.4,14.1,1.624,0.94,1.96
2001/2/27,53.425,33.5,3.331,99.545,28.9,94.75,27.264,87.75,10.824,46.549,17.682,0.56,14.1,4.455,9.4,6.7,1.48,28.15,1.008,17,1.102,11.75,1.48,42.4,14.2,1.644,0.92,2.025
2001/2/28,54.433,34.083,3.389,97.23,29.45,92.75,26.925,87,10.314,46.767,17.545,0.55,14.35,4.318,8.7,6.35,1.48,28,0.962,16.45,1.055,12,1.45,42.7,14.1,1.673,0.88,1.9
2001/3/1,52.993,33.667,3.331,96.304,29.6,91.5,25.232,81.25,10.314,45.675,16.5,0.55,14.2,4.182,9,6,1.48,27.7,0.908,15.35,1.008,11.35,1.39,40.1,13.7,1.586,0.81,1.74
2001/3/2,50.833,33.833,3.418,95.841,29.8,94,24.893,80,10,45.238,16.955,0.54,13.9,4.25,9.1,5.9,1.48,27.3,0.915,15.45,0.999,10.1,1.35,35.9,13.95,1.624,0.84,1.71
2001/3/5,51.265,34.167,3.418,94.915,29.4,95.75,25.627,82.5,10.197,46.549,16.864,0.54,14.05,4.227,8.8,6.15,1.48,27.45,0.923,15.2,0.98,10.45,1.37,37.9,14.15,1.605,0.84,1.72
2001/3/6,53.425,34.25,3.389,94.915,29.05,95,26.587,85.5,10.667,47.204,17.273,0.54,14.1,4.318,9.15,6.2,1.44,27.9,0.954,15.4,1.018,11.05,1.4,38.4,13.75,1.595,0.83,1.89
2001/3/7,53.281,33.5,3.331,94.915,29.1,94.5,25.853,84,10.706,46.986,17.273,0.54,14,4.364,9.45,5.95,1.44,27.2,0.938,16,1.018,11.05,1.38,37.1,13.75,1.557,0.85,1.86
2001/3/8,53.425,33.167,3.302,95.841,29.5,92.75,26.022,84.75,10.55,46.767,17.227,0.54,13.95,4.341,9.4,5.9,1.44,27.3,0.931,15.75,1.018,11.1,1.39,37.4,13.7,1.605,0.83,1.82
2001/3/9,52.993,33.333,3.317,96.767,28.8,94,25.853,83,10.51,44.582,17.455,0.53,13.85,4.295,9.15,5.85,1.44,26.85,0.892,15.2,1.008,10.85,1.36,37.6,13.5,1.605,0.83,1.82
2001/3/12,51.265,32.667,3.23,94.915,28.25,89.5,24.837,79.25,9.883,43.009,16.455,0.53,13.55,3.886,8.85,5.65,1.44,25.45,0.877,14.2,0.962,10.45,1.33,37,13.2,1.508,0.79,1.7
2001/3/13,50.689,33.25,3.128,91.674,28.5,89,23.821,76,9.098,41.61,16.182,0.51,13.1,3.659,8.85,5.7,1.44,23.8,0.885,14.85,0.915,10.35,1.32,36.8,13.2,1.441,0.76,1.68
2001/3/14,50.257,33.25,3.041,88.896,29.55,89.5,23.877,76,7.922,40.911,16.364,0.51,12.75,3.545,8.8,5.55,1.44,23.2,0.923,13.95,0.896,10.05,1.34,36.9,13.2,1.46,0.76,1.66
2001/3/15,51.841,33.667,3.186,87.97,29.2,89.5,23.877,79.25,7.961,42.746,16.273,0.51,12.9,3.591,8.7,5.6,1.44,23.65,0.892,13.75,0.906,10.15,1.36,37.9,13.05,1.489,0.75,1.72
2001/3/16,51.121,32.833,3.07,88.433,28.8,89.25,24.103,78.75,8.314,42.222,16.318,0.51,13.1,3.614,8.75,5.7,1.44,23.55,0.885,14,0.915,10,1.38,38.5,13.3,1.479,0.79,1.8
2001/3/19,51.553,34,3.157,85.887,28.85,91.75,24.216,79.25,8.471,43.62,16.545,0.5,13.05,3.636,8.85,5.6,1.44,24.15,0.9,13.65,0.924,9.9,1.43,38.1,13.3,1.489,0.81,1.78
2001/3/20,50.113,33.75,3.143,85.887,28.75,89.75,23.877,78,8.393,42.047,16.455,0.5,12.9,3.455,8.95,5.45,1.34,23.05,0.877,13.5,0.915,9.6,1.41,36.8,13.25,1.489,0.79,1.73
2001/3/21,49.681,34.167,3.099,86.35,28.95,89.25,22.974,74.75,8,42.047,16.545,0.5,12.95,3.227,8.75,5.45,1.28,22.7,0.885,13.45,0.915,9.8,1.37,36.9,13.2,1.547,0.8,1.69
2001/3/22,47.377,33.833,3.056,84.035,29.05,85.75,21.676,71.75,7.491,41.697,16.091,0.49,12.65,3,8.6,5.3,1.12,22,0.877,12.05,0.859,8.7,1.38,34.2,13.15,1.499,0.76,1.57
2001/3/23,46.369,33.917,3.041,82.877,29.05,88.75,21.506,72.75,7.608,42.921,16.318,0.48,12.7,3.023,8.55,5.25,1.12,22.5,0.877,12.5,0.84,8.85,1.36,33.3,13.25,1.499,0.81,1.62
2001/3/26,47.089,34,3.114,84.498,28.85,90.75,22.297,75.25,8.157,43.183,16.318,0.49,12.8,3.273,8.7,5.35,1.16,23.6,0.885,13.1,0.822,9.2,1.34,35.5,13.35,1.508,0.89,1.72
2001/3/27,45.361,33.833,3.114,83.803,28.8,90.75,22.014,72.75,7.961,42.571,16.318,0.49,12.45,3.114,8.55,5.35,1.16,22.75,0.854,12.7,0.766,8.6,1.36,34,13.15,1.547,0.81,1.62
2001/3/28,45.793,34,3.085,85.192,28.25,91,22.297,73.5,8,42.134,16.227,0.495,12.7,3.159,8.65,5.4,1.16,22.95,0.885,12.95,0.784,8.55,1.36,35.1,13.05,1.547,0.82,1.62
2001/3/29,46.081,34,3.056,84.035,27.95,90.25,22.297,73.5,7.804,41.26,15.955,0.495,12.7,3.045,8.6,5.3,1.16,22.55,0.915,12.85,0.822,8.25,1.36,34.4,12.7,1.499,0.84,1.61
2001/3/30,47.089,34.417,3.07,85.192,28,90.5,22.41,74.5,7.843,42.222,15.955,0.5,12.65,3.159,8.7,5.45,1.16,22.55,0.946,12.55,0.84,8.4,1.4,34.3,12.75,1.508,0.85,1.65
2001/4/2,47.377,34.583,3.07,85.655,27.9,89.75,21.845,72.5,7.765,42.047,16,0.5,12.8,3.136,8.55,5.5,1.12,22.1,0.969,12.8,0.868,8.65,1.4,34,12.7,1.499,0.89,1.75
2001/4/3,47.521,34.75,3.143,85.192,27.65,92,21.563,73.25,7.491,42.921,15.864,0.5,12.7,3.114,8.65,5.4,1.32,21.1,0.954,12.85,0.868,8.55,1.37,32.9,12.6,1.537,0.84,1.66
2001/4/4,46.369,34.25,3.157,83.109,27.95,90,20.603,71.5,7.138,41.173,15.409,0.48,12.3,2.955,8.25,5.3,1.32,20.1,0.923,12.6,0.831,7.85,1.35,29.7,12.45,1.45,0.79,1.56
2001/4/6,46.081,34.833,3.302,84.729,27.85,90.75,20.321,70.25,6.824,40.473,15.091,0.48,12.7,2.932,8.5,5.3,1.32,19.65,0.885,12.6,0.84,8.6,1.35,33,12.5,1.479,0.8,1.48
2001/4/9,44.785,33.9,3.288,84.961,27.9,90.75,19.079,67.75,6.353,40.823,14.864,0.48,12.55,2.727,8.25,5.15,1.24,19,0.885,12.05,0.831,8.8,1.35,32.4,12.7,1.479,0.83,1.63
2001/4/10,43.921,33.8,3.215,84.729,27.85,91,18.628,66,6.314,39.774,14.909,0.49,12.6,2.727,8.1,5.15,1.24,19.45,0.885,12.25,0.85,9.1,1.38,33.3,12.6,1.479,0.9,1.63
2001/4/11,45.505,33.3,3.215,87.044,27.15,90.5,19.418,69.25,6.981,39.162,15.318,0.49,12.8,2.818,8.3,5.2,1.2,20.85,0.877,13.2,0.85,9.5,1.4,36,12.3,1.508,0.86,1.69
2001/4/12,46.945,33.3,3.091,88.202,27.7,91.5,20.152,71.5,7.098,38.638,15.636,0.5,13.2,3.023,8.3,5.4,1.2,21.85,0.885,13.9,0.915,9.95,1.41,36.5,12.4,1.499,0.88,1.64
2001/4/17,46.513,33.2,3.011,85.887,27.9,92,19.7,68.25,6.902,37.152,15.364,0.51,13,2.909,7.95,5.35,1.2,21.9,0.908,13.85,0.943,9.5,1.39,34.2,12.3,1.547,0.96,1.65
2001/4/18,47.521,32.9,2.995,87.044,27.7,93.5,19.869,70.25,7.216,36.889,15.455,0.53,13.35,2.909,7.85,5.45,1.2,22.35,0.985,13.65,0.99,10.35,1.49,36.7,12.45,1.508,1.16,1.79
2001/4/19,50.401,31.4,2.915,91.211,26.8,95.25,21.111,75,7.804,38.463,16.182,0.53,13.55,3.205,8.25,5.5,1.16,22.45,0.992,14,0.971,11.15,1.46,38.9,12.1,1.528,0.98,1.87
2001/4/20,49.537,32.2,2.915,91.906,26.8,95.25,21.168,74,7.687,39.862,16.091,0.53,13.2,3.159,8,5.5,1.16,21.8,0.985,14.3,0.915,10.8,1.47,37.9,12.25,1.547,0.84,1.95
2001/4/23,50.113,32.9,2.963,89.822,27.3,95.25,20.716,72,7.726,38.987,15.818,0.53,13.35,3.114,8.15,5.5,1.16,22.35,1.023,13.8,0.952,10.8,1.51,37.5,12.3,1.576,0.91,2.075
2001/4/24,50.113,32.9,2.947,90.98,27.25,95.25,20.321,71.5,8.04,37.152,16.091,0.53,13.25,3.114,8,5.5,1.16,22.1,1.038,13.7,0.943,10.75,1.55,36.9,12.25,1.615,0.88,1.93
2001/4/25,49.681,32.8,2.947,90.517,27.65,93.75,20.039,71.75,7.647,37.501,15.909,0.53,13.25,3.114,7.9,5.45,1.16,21.9,1.046,13.9,0.934,10.45,1.61,37.4,12.35,1.615,0.84,1.9
2001/4/26,49.681,32.3,2.979,90.517,27.75,92.25,20.208,73,7.687,37.414,15.955,0.54,13.45,3.136,8.15,5.55,1.16,21.95,1.046,14,0.943,10.5,1.59,37.9,12.6,1.586,0.86,1.94
2001/4/27,50.113,32.7,2.963,91.674,26.6,92,20.208,72.5,7.608,37.589,16.091,0.54,13.45,3.182,8.1,5.6,1.16,22.45,1.069,13.95,0.971,10.95,1.67,38.3,12.4,1.547,0.86,2
2001/5/2,51.409,32.8,2.963,93.526,26.7,90.75,20.321,73.25,7.883,38.288,16.455,0.55,13.45,3.25,8.25,5.9,1.16,23.95,1.108,14.25,1.008,12.1,1.68,41.3,12.6,1.547,0.87,2.1
2001/5/3,51.553,32.4,2.947,89.822,26.55,90.5,20.039,74,7.726,37.239,16.545,0.56,13.15,3.273,8.35,5.8,1.16,24,1.031,14.05,0.98,11.8,1.65,41.8,12.45,1.557,0.85,2.05
2001/5/4,50.977,32.1,2.979,88.433,26.65,89.25,19.757,72.25,7.647,36.889,16.364,0.55,12.9,3.205,8.4,5.75,1.04,23.9,1.015,13.75,1.008,11.6,1.67,39.6,12.45,1.566,0.87,2.025
2001/5/7,52.705,32.1,2.947,90.98,26.35,90.75,20.039,74.5,7.804,37.064,16.773,0.56,13.6,3.227,8.4,5.8,1.04,23.45,1.023,13.85,1.064,12.6,1.6,39.8,12.5,1.547,0.85,2.025
2001/5/8,52.273,32.1,2.995,90.054,26.7,91.25,19.982,73.75,7.726,37.064,16.909,0.55,13.6,3.25,8.35,5.75,0.99,23.2,1.062,13.9,1.046,12.5,1.65,39.5,12.55,1.566,0.85,1.97
2001/5/9,52.561,32.8,3.011,90.517,27.35,89.75,19.982,72.75,7.687,38.463,16.909,0.55,13.7,3.25,8.6,6.05,1.06,23.5,1.077,14.1,1.074,12.6,1.7,39.8,12.65,1.547,0.88,2.15
2001/5/10,53.425,32.2,3.027,90.285,26.9,89.5,20.66,75.25,7.883,37.152,16.909,0.56,13.75,3.318,8.6,6.05,1.08,24,1.069,14.1,1.102,12.55,1.71,39.6,12.65,1.566,0.84,2.175
2001/5/11,53.713,32.4,3.027,91.674,27,90.25,21.055,76.75,8.118,37.239,17.182,0.56,13.8,3.409,8.95,6,1.14,23.95,1.1,14.15,1.083,11.75,1.72,39,12.65,1.566,0.84,2.25
2001/5/14,52.273,32.5,2.995,89.591,26.75,88.25,20.095,72.75,7.765,36.889,16.955,0.57,13.7,3.205,8.5,5.85,1.14,23.3,1.1,14.15,1.074,11.5,1.7,37.2,12.4,1.547,0.83,2.3
2001/5/15,52.129,32.4,3.011,89.359,26.8,88.25,20.039,73.25,7.843,37.152,17.045,0.57,13.7,3.205,8.35,5.85,1.14,23.6,1.115,13.85,1.12,11.6,1.76,37.2,12.4,1.547,0.85,2.475
2001/5/16,52.273,32.5,3.043,89.359,27.5,88.75,20.547,75,7.804,37.501,16.773,0.59,13.85,3.182,8.4,5.85,1.14,24.45,1.146,13.95,1.111,11.95,1.82,37.5,12.3,1.537,0.87,2.35
2001/5/17,53.281,32.5,3.107,91.906,27.6,89.5,20.829,76.25,7.961,38.463,16.727,0.6,13.85,3.227,8.6,5.9,1.14,25.85,1.131,14,1.13,12.05,1.75,39,12.65,1.547,0.95,2.3
2001/5/18,53.281,32.4,3.027,90.285,27.85,88.5,20.66,76,7.922,37.851,16.5,0.6,13.95,3.205,8.3,5.9,1.14,25.7,1.154,14,1.12,12,1.75,38.4,12.95,1.547,0.96,2.275
2001/5/21,53.569,32.8,3.059,91.906,28.1,89,20.998,78.25,8,38.201,16.636,0.61,14,3.25,8.55,5.95,1.14,25.65,1.146,14.25,1.148,11.85,1.77,39.8,13,1.547,0.95,2.275
2001/5/22,53.425,32.8,3.027,92.369,27.8,90,21.676,78.5,8.079,39.862,16.682,0.62,13.9,3.295,8.75,6.05,1.1,26.05,1.177,14.95,1.148,12.1,1.81,41,13.15,1.595,0.98,2.45
2001/5/23,52.993,32.7,3.011,92.137,27.8,90,21.676,78.5,7.843,40.124,16.636,0.59,13.8,3.318,8.9,6,1.04,26.3,1.177,15.15,1.158,12.2,1.8,40.6,13.25,1.566,0.99,2.3
2001/5/24,54.145,32.5,3.011,92.6,27.95,89,21.563,77.75,8,39.25,16.773,0.59,13.85,3.341,8.9,6.05,1.1,26.15,1.238,15.1,1.232,12.4,1.8,40.3,13.3,1.634,1,2.3
2001/5/25,53.281,32.3,2.979,92.369,27.95,88.5,21.055,76,8.04,38.9,16.864,0.57,14.2,3.386,8.9,6.1,1.16,25.85,1.262,15.2,1.326,12.9,1.82,40.5,13.35,1.673,1,2.375
2001/5/28,53.281,32.5,2.963,91.674,28,88.5,21.394,75.75,7.961,38.725,16.955,0.58,14.4,3.386,8.95,6.35,1.16,25.9,1.254,15.1,1.326,13,1.83,40.6,13.2,1.673,1.06,2.575
2001/5/29,51.985,32.3,2.947,91.211,28,87.75,20.998,75,8,38.9,17.182,0.57,14.4,3.386,8.95,6.1,1.12,25.8,1.192,14.8,1.298,13.15,1.79,40,12.95,1.673,1.02,2.4
2001/5/30,50.689,32.7,2.931,90.517,27.95,87.25,20.829,74.5,7.883,38.288,16.818,0.57,14.05,3.295,8.75,5.9,1.12,25.25,1.138,14.6,1.289,12.75,1.74,38.9,12.7,1.615,1.02,2.25
2001/5/31,48.961,32.3,2.915,89.822,27.1,86.5,20.547,72.75,7.843,37.239,16.409,0.56,13.45,3.227,8.5,5.85,1.12,24.3,1.146,14.1,1.307,12.75,1.75,37.8,12.65,1.644,1.02,2.25
2001/6/1,49.537,32.2,2.915,89.359,27.8,85.75,19.982,73.25,7.883,37.764,16.364,0.55,13.25,3.159,8.55,5.85,1.04,23.9,1.208,14.2,1.232,12.4,1.78,37.8,12.65,1.644,1,2.25
2001/6/4,49.681,32.3,2.9,89.591,27.75,85.5,20.039,73.75,7.961,38.638,16.545,0.57,13.35,3.205,8.5,6.1,1.06,24.3,1.269,14.15,1.354,12.5,1.84,37.9,12.7,1.721,1.22,2.35
2001/6/5,50.833,32.2,2.915,90.517,27.55,86.5,20.378,75.5,8.549,39.512,16.682,0.58,13.45,3.295,8.75,6.2,1.12,25.2,1.246,14.5,1.298,12.7,1.84,39,12.85,1.808,1.15,2.3
2001/6/6,51.841,32.4,2.915,90.748,27.65,85.75,20.716,76.25,8.824,39.687,16.818,0.57,13.45,3.227,8.65,6.05,1.1,25.4,1.2,14.85,1.261,12.95,1.8,39.9,12.85,1.789,1.09,2.25
2001/6/7,52.417,32.6,2.931,91.443,28.2,85.5,21.111,76.75,8.628,39.687,17.5,0.57,13.6,3.227,8.75,6.15,1.12,25.9,1.185,14.85,1.307,13,1.75,40.5,13,1.798,1.14,2.175
2001/6/8,51.985,32.3,2.947,91.443,28.45,86.75,21.224,77.75,8.51,39.774,17.545,0.57,13.65,3.25,8.75,6.1,1.16,25.9,1.169,14.95,1.307,13.35,1.72,41.8,13,1.769,1.14,2.3
2001/6/11,51.121,32.1,2.9,90.517,28.4,85.5,21.111,76,8.196,39.424,17.455,0.56,13.45,3.227,8.8,6.15,1.26,25.8,1.185,14.75,1.279,13.55,1.71,41.6,13.1,1.808,1.14,2.35
2001/6/12,50.977,32.1,2.931,88.433,28.7,84.75,20.886,74.75,8.314,38.463,17.182,0.55,13.45,3.205,8.9,6.15,1.38,25.55,1.177,14.45,1.232,13.75,1.7,41.3,13.15,1.818,1.12,2.175
2001/6/13,50.257,31.8,2.963,87.044,29.6,83.25,20.49,74.25,8.118,37.589,17,0.55,13.7,3.273,9.25,5.95,1.42,25,1.162,14.65,1.158,13.75,1.67,42.7,13.3,1.75,1.04,2.125
2001/6/14,49.681,31.5,3.091,86.118,29,81,19.757,72.5,7.804,37.064,16.545,0.54,13.6,3.182,8.95,5.65,1.42,23.7,1.123,14.25,1.176,13.3,1.62,41.5,12.95,1.74,0.97,2.15
2001/6/15,49.393,31.3,3.075,86.118,29,81,19.249,71.5,7.687,35.928,16.818,0.53,13.5,3.136,8.75,5.6,1.38,23.1,1.115,14.2,1.176,12.95,1.63,40.8,13,1.692,1.01,2.2
2001/6/18,49.249,31.2,3.123,85.887,29.05,80.5,19.587,71.5,7.804,34.704,16.682,0.53,13.5,3.114,8.9,5.8,1.38,23.1,1.085,13.9,1.102,12.45,1.6,39.1,12.95,1.74,0.97,2.15
2001/6/19,48.961,32.1,3.139,87.044,28.7,83,19.418,71.75,7.843,35.141,16.636,0.54,13.85,3.136,9.1,5.8,1.38,23.2,1.1,13.8,1.158,12.8,1.63,40.4,12.9,1.682,0.94,2.3
2001/6/20,48.817,31.6,3.123,85.424,28.55,81.25,19.249,70.75,7.687,35.666,16.545,0.53,13.5,3.045,8.95,5.85,1.38,23.6,1.115,13.8,1.12,12.6,1.67,39.3,12.85,1.692,0.94,2.3
2001/6/21,50.257,32.5,3.091,86.813,29.75,82,19.418,71,7.726,35.141,16.727,0.54,13.55,2.909,8.55,5.9,1.38,24.6,1.146,13.9,1.186,13,1.67,41,13.35,1.702,1,2.5
2001/6/22,49.249,32.4,3.091,86.581,29.8,80.75,19.079,70.75,7.687,34.966,16.636,0.54,13.3,2.909,9.05,5.9,1.38,24.2,1.215,13.95,1.279,13.3,1.65,41.7,13.5,1.692,1.05,2.425
2001/6/26,48.961,32.7,3.075,85.655,29.95,80.25,18.966,69.75,7.53,34.442,16.364,0.53,13,2.977,8.8,5.9,1.38,24.05,1.208,14.1,1.307,13.15,1.66,40.1,13.25,1.692,1.02,2.3
2001/6/27,48.241,32.6,3.059,85.424,29.35,81.25,19.249,70,7.373,34.092,16.455,0.54,12.85,2.955,9.05,5.95,1.38,24.6,1.192,13.7,1.289,13.6,1.68,40.7,13.35,1.663,1.02,2.175
2001/6/28,47.521,32.5,3.091,84.498,29.25,79.75,19.418,68.75,7.216,34.092,16.227,0.54,13,2.818,8.95,5.9,1.38,23.9,1.162,13.65,1.279,13.25,1.62,40.1,13.2,1.653,0.97,2.2
